-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,
37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,San Jos&#233;,-1,Panam&#225;,-1,Barranquilla,-1,-1,Barquisimeto,Valencia,Caracas,Cumana,Tucupita,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Praia,-1,-1,Saint-Louis-du-S&#233;n&#233;gal,Ka&#233;di,Awdaghost,Kumbi Saleh,Kumbi Saleh,Konna,Timbuktu,Timbuktu,Gao,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tungul,Tungul,Gebel Barkal,Meroe,Atbara,Hamashkoraib,Karora,-1,-1,Hodeida,-1,Sana'a,-1,-1,Saih&#250;t,Salalah,Salalah,-1,-1,-1,-1,-1,-1,-1,-1,Kolhapur,Vijayapura,Bijapur,-1,-1,Vijayawada,-1,-1,-1,-1,-1,-1,Sandoway,Yangon,Yangon,Ratchaburi,Ayutthaya,Phimai,Angkor,Strung Treng,Pleiku,Vijaya,Vijaya,-1,-1,-1,-1,-1,-1,Naga,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,David,-1,Medell&#237;n,Bucaramanga,C&#250;cuta,Merida,-1,Calabozo,Valle de la Pascua,Ciudad Bolivar,Guayana,San Jos&#233; de Amacuro,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Dakar,Tambacunda,Tambacunda,Bamako,Djenn&#233;,Mopti,-1,-1,-1,Gao,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Omdurman,Omdurman,Al-Khartum,-1,Kassala,Massawa,-1,-1,-1,Sana'a,-1,Al-Mukalla,Al-Mukalla,Saih&#250;t,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Goa,Vatapi,Vatapi,Anantapur,Nellore,-1,-1,-1,-1,-1,-1,-1,-1,Pothein,-1,Ratchaburi,Ayutthaya,Krung Thep,-1,Vat Nokor,Vat Nokor,Kauthara,Kauthara,-1,-1,-1,Puerto Princesa,-1,Ceb&#250;,Tacloban,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Bogot&#225;,Tunja,-1,-1,-1,-1,-1,-1,Georgetown,Georgetown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ziguinchor,Kolda,Niani,Niani,Djenn&#233;,Djenn&#233;,Wahiguya,Wagadugu,-1,-1,Niamey,Sokoto,Sokoto,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Sennar,Al-Khartum,Gondar,Aksum,Mek'ele,-1,-1,Aden,Zinjibar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Mangaluru,Vijayanagara,Tirupati,Chennai,-1,-1,-1,-1,-1,-1,-1,-1,Pothein,-1,Phrachuap Khiri Khan,-1,Kompong Som,Phnom Penh,Phnom Penh,Tay Ninh,Prey Nokor,Prey Nokor,-1,-1,Puerto Princesa,-1,-1,-1,-1,Butuan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34,-1,-1,-1,-1,-1,Kiritimati,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Cali,Bogot&#225;,-1,Villavicencio,-1,-1,-1,-1,-1,-1,-1,Nieuw Amsterdam,Paramaribo,Sinnamary,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Bissau,Tambacunda,Niani,-1,-1,Bobo-Dioulasso,Wagadugu,-1,-1,Kandi,Ibeto,-1,-1,-1,Garoua,N'Djamena,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Malakal,Shawira,-1,-1,Dessie,Jabuuti,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Mangaluru,Vijayanagara,Vijayanagara,Puducherry,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Chaiya,-1,-1,Kompong Som,Oc Eo,Sa Dec,Tra Vinh,-1,-1,-1,-1,-1,-1,Iligan,Cagayan de Oro,Davao,-1,-1,Koror,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ibarra,Cali,-1,Villavicencio,-1,-1,-1,-1,-1,-1,Boa Vista,-1,-1,-1,-1,Cayenne,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Conakry,Gabu,-1,-1,Korhogo,Wa,Tamale,Sokode,Parakou,Ibadan,Bida,Abuja,-1,Ngaoundere,Maroua,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Bahir Dar,-1,Lalibela,Debre Berhan,Dire Dawa,Hargeisa,-1,Dardura,Dardura,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Coimbatore,Tanjapuri,Tanjapuri,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Phuket,Nakhon si Thammarat,-1,-1,Ca Mau,Bac Lieu,-1,-1,-1,Kota Kinabalu,-1,-1,Zamboanga,-1,Kota Wato,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Manta,Quitu,-1,-1,-1,-1,-1,-1,-1,-1,-1,Boa Vista,-1,-1,-1,-1,Macap&#225;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Monrovia,Makeni,-1,Yamoussoukro,Kumasi,Accra,Lome,Porto Novo,Lagos,Benin,Onitsha,-1,-1,-1,-1,-1,-1,-1,-1,-1,Wau,Wau,-1,-1,Gambela,Nekemte,Debre Markos,Addis Ababa,Adama,Dire Dawa,Kebri Dehar,Galkayo,Asum,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Kochi,Madurai,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Kedah,Kelantan,-1,-1,-1,-1,-1,Bandar Brunei,-1,Sandakan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Guayaquil,Quitu,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Bel&#233;m,Bel&#233;m,S?o Luis,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,San-Pedro,Abidjan,Abidjan,Takoradi,Accra,-1,-1,-1,Warri,Calabar,-1,-1,-1,Bangui,-1,-1,-1,-1,-1,-1,-1,Juba,-1,Machi,Arba Minch,-1,-1,Melka Chireti,Xuddur,Beledweyne,Hobya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Thiruvananthapuram,-1,Jaffna,-1,-1,-1,-1,-1,-1,Banda Aceh,Medan,-1,-1,Tumasik,Pahang,-1,-1,-1,-1,Bintulu,-1,Tarakan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tomebamba,-1,-1,-1,-1,-1,-1,-1,-1,-1,Manaus,Manaus,-1,-1,Santar&#233;m,-1,-1,-1,S?o Luis,S?o Luis,Fortaleza,Fortaleza,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Duala,Yaunde,Berberati,Bangui,Gemena,-1,-1,Kisangani,-1,-1,Arua,Gulu,-1,Kakuma,-1,Finchawa,-1,-1,Baidoa,Muqdisho,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Anuradhapura,Trincomalee,-1,-1,-1,-1,-1,-1,-1,Medan,-1,-1,Tumasik,-1,-1,Singkawang,Kucing,Bintulu,-1,Tanjung Kutei,-1,-1,Gorontalo,Manado,-1,Ternate,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vitcos,Vitcos,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Marab&#225;,Imperatriz,-1,Teresina,Juazeiro do Norte,Mossoro,Natal,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,S?o Tom&#233;,-1,Libreville,-1,-1,-1,-1,-1,-1,-1,-1,-1,Mahagi,-1,Kampala,-1,Kisumu,Marsabit,-1,Jilib,Merka,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Dhivehi,-1,-1,-1,-1,-1,Anuradhapura,Kataragama,-1,-1,-1,-1,-1,-1,-1,Barus,Panai,-1,-1,-1,-1,Pontianak,Serian,-1,-1,Balikpapan,-1,Luwu,-1,-1,-1,-1,-1,Sorong,-1,Maffin,Jayapura,Wewak,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,-1,-1,-1,-1,Tokelau,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Chan Chan,-1,Pucallpa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Aragua&#237;na,Balsas,-1,-1,Petrolina,Campina Grande,Recife,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Port-Gentil,-1,-1,-1,Mbandaka,-1,-1,-1,Ubundu,Bunia,-1,Mbarara,-1,-1,-1,-1,Malindi,Kismayo,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Padang,Pekanbaru,Muaro Jambi,Muaro Jambi,-1,-1,-1,Sukadana,Palangkaraya,Banjarmasin,Banjarmasin,-1,Polewali,Banggawi,-1,Fogi,Ambwan,-1,Kaimana,Nabire,-1,-1,-1,Madan,-1,Javeku,Rabaul,-1,-1,-1,-1,-1,-1
27,-1,Funafuti,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Chan Chan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Paraiso do Tocantins,Palmas,-1,-1,Cama?ari,Aracaju,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Pointe-Noire,-1,Brazzaville,Bandundu,Oshwe,Ilebo,-1,Kindu,Bukavu,-1,Kigali,-1,-1,Musoma,Nairobi,Mombasa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Bengkulu,Palembang,Palembang,-1,-1,-1,-1,-1,-1,-1,Makassar,Butun,-1,-1,-1,-1,-1,-1,-1,Agats,Balimo,-1,Lae,-1,-1,-1,-1,-1,-1,-1,-1
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Nuku Hiva,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Wanuku Pampa,-1,-1,-1,-1,-1,-1,-1,-1,-1,Porto Velho,-1,-1,-1,-1,-1,-1,-1,Barreiras,-1,Salvador da Bahia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Cabinda,Kinshasa,Bandundu,Kikwit,Idiofa,Mweka,-1,Kalemie,-1,-1,Uyovu,Mwanza,-1,Tanga,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Bengkulu,Palas Pasemah,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Palau Jamdena,-1,Trangan,-1,Merauke,Daru,-1,Port Moresby,Alotau,-1,-1,-1,-1,Nendo,-1,-1
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Pachakamaq,-1,-1,-1,Antawaylla,-1,-1,-1,-1,Porto Velho,Ji-Paran&#225;,-1,-1,-1,-1,-1,Bras&#237;lia,-1,Vit&#225;ria da Conquista,Ilh&#233;us,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,M'banza-Kongo,M'banza-Kongo,Kasongo-Lunda,Kisandji,Tshikapa,Kananga,Mbuji-Mayi,Kalemie,-1,Kigoma,Tabora,-1,Dodoma,Dar es-Salaam,-1,Zanzibar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Sundapura,Bandung,Semarang,Wilwatikta,-1,-1,-1,Ende,-1,Timur,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Pachakamaq,Inkawasi,Qusqu,Qusqu,-1,-1,-1,Trinidad,-1,-1,Rolim de Moura,-1,-1,-1,An&#225;polis,Bras&#237;lia,Bras&#237;lia,-1,Vit&#225;ria da Conquista,Porto Seguro,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Luanda,Malanje,Cuango-Luzamba,Kahemba,Lucapa,Samakwo,Mwene-Ditu,Pweto,-1,-1,Mbeya,-1,Iringa,Kilwa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Sumur,Bogor,-1,Purwokerto,Kediri,Denpasar,Bima,-1,-1,Kupang,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,-1,-1,-1,-1,Manu'a,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Nazca,-1,-1,Ullantaytanpu,-1,-1,-1,Santa Cruz de la Sierra,-1,-1,Cuiab&#225;,Primavera do Leste,Barra do Gar?as,Goiania,Goiania,Uberlandia,-1,Belo Horizonte,S?o Mateus,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Luanda,Ebo,Huambo,-1,-1,-1,-1,-1,-1,-1,Chitipa,-1,Songea,Masasi,Mtwara,-1,Moroni,-1,-1,Diego Suarez,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Darwin,Nhulunbuy,-1,-1,Somerset,-1,-1,-1,-1,-1,-1,-1,-1,Vanuatu,-1
22,-1,Viti Levu,-1,-1,-1,-1,-1,-1,-1,-1,Bora Bora,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Nazca,Ariqipaya,-1,-1,Tiyawanaku,-1,Santa Cruz de la Sierra,Santa Cruz de la Sierra,-1,Corumb&#225;,Rondon&#225;polis,-1,Rio Verde,Ribeirao Preto,Uberlandia,-1,Campos,Rio de Janeiro,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Namibe,Benguela,-1,Huambo,-1,-1,-1,-1,-1,-1,-1,Mzuzu,-1,Mbamba,Montepuez,Pemba,-1,-1,-1,Mahajanga,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Mitchell Plateau,-1,Thamarrurr,Daly River,Numbulwar,-1,-1,Aurukun,Cooktown,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,-1,-1,-1,-1,-1,Niue,-1,-1,-1,-1,-1,-1,Tahiti,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ariqipaya,-1,Potosi,-1,Camiri,-1,-1,-1,Campo Grande,-1,-1,Campinas,-1,Rio de Janeiro,Rio de Janeiro,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Namibe,Lubango,Namacunde,-1,-1,-1,-1,-1,-1,-1,-1,Lilongwe,-1,Lichinga,Nampula,Nacala,-1,-1,Maintirano,Madirovalo,Antalaha,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Derby,Gibb,Kununurra,Timber Creek,-1,-1,Borroloola,-1,Pormpuraaw,Cairns,-1,-1,-1,-1,-1,-1,Kone,-1,-1
20,-1,-1,-1,Mu'a,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Arika,-1,-1,Tarija,-1,-1,-1,-1,-1,-1,S?o Paulo,S?o Paulo,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Orupembe,Opuwo,Ondangwa,-1,-1,-1,-1,-1,-1,-1,-1,-1,Blantyre,Mocuba,Quelimane,-1,-1,-1,Morondava,Antananarivo,Toamasina,-1,-1,-1,-1,-1,-1,Port Louis,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Broome,-1,-1,-1,-1,-1,-1,Borroloola,Carpentaria,Normanton,-1,Townsville,-1,-1,-1,-1,-1,-1,Noumea,-1
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,Rarotonga,-1,-1,-1,-1,-1,-1,Mangareva,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Iquique,-1,-1,Tarija,-1,-1,Asunci&#225;n,Foz do Igua?u,-1,-1,Curitiba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Mowe Bay,Kamanjab,-1,-1,-1,-1,-1,-1,-1,-1,Harare,-1,-1,Quelimane,-1,-1,-1,Morombe,Morondava,-1,-1,-1,-1,-1,?le Bourbon,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Karratha,Port Holland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Rockhampton,-1,-1,-1,-1,-1,-1,-1
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Rapa Nui,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Antofagasta,-1,-1,Salta,-1,Formosa,Asunci&#225;n,Foz do Igua?u,-1,Porto Alegre,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Swakopmund,-1,Grootfontein,-1,-1,-1,-1,-1,-1,-1,-1,Sofala,-1,-1,-1,-1,Toliara,Fotadrevo,Fort Dauphin,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Exmouth,Onslow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Sunshine Coast,-1,-1,-1,-1,-1,-1
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Copiap&#225;,-1,-1,Tucum&#225;n,-1,Resistencia,Corrientes,Posadas,Caxias do Sul,Porto Alegre,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Luderitz,Windhoek,-1,-1,-1,Pretoria,-1,-1,Mo?ambique,Xai-Xai,-1,-1,-1,-1,-1,-1,Ambovombe,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Coral Bay,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Brisbane,-1,-1,-1,-1,-1,-1
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,La Serena,-1,La Rioja,-1,Reconquista,Goya,-1,Santa Maria,Porto Alegre,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Luderitz,-1,-1,-1,-1,Johannesburg,-1,Mbabane,Mo?ambique,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Camarvon,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Gold Coast,-1,-1,-1,-1,-1,-1
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Coqimpu,-1,-1,-1,-1,Concordia,Rivera,Rivera,Rio Grande,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Port Nolloth,-1,Springbok,-1,-1,-1,-1,-1,Richards Bay,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Geraldton,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Coffs Harbour,-1,-1,-1,-1,-1,-1
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ovalle,-1,-1,C&#225;rdoba,Santa Fe,Concepc&#237;on del Uruguay,Colonia del Sacramento,Montevideo,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vredendal,Upington,-1,Bloemfontein,-1,-1,Durban,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Cervantes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Port Macquarie,-1,-1,-1,-1,-1,-1
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Santiago de Chile,-1,Mendoza,-1,Rosario,Buenos Aires,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vredenburg,-1,-1,-1,East London,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Perth,-1,-1,Caiguna,Madura,Eucla,Fowlers Bay,-1,-1,-1,-1,-1,-1,-1,-1,-1,Newcastle,-1,-1,-1,-1,-1,-1
